time, acc_x, acc_y, acc_z, linacc_x, linacc_y, linacc_z, grav_x, grav_y, grav_z, eurl_x, eurl_y, eurl_z, eurl_w, gyro_x, gyro_y, gyro_z, velocity_x, velocity_y, velocity_z, temp, pressure, altitude 
36736 , 9.02 , -9.20 , 12.63 , 4.46 , -6.12 , 4.51 , 4.56 , -3.08 , 8.11 , -0.29 , 0.07 , -0.90 , 0.33 , 75.88 , 74.31 , 400.69 , 281 , 124 , 339 , 27.14 , 101008.27 , 26.40
36785 , 8.96 , -4.44 , 16.69 , 6.02 , -0.06 , 7.35 , 2.84 , -3.59 , 8.67 , -0.22 , 0.09 , -0.85 , 0.47 , 129.44 , 127.69 , 318.81 , 385 , 300 , 319 , 27.14 , 101008.46 , 26.36
36833 , 7.16 , -0.25 , 11.76 , 5.86 , 2.66 , 2.49 , 0.93 , -2.70 , 9.37 , -0.12 , 0.09 , -0.81 , 0.57 , 163.50 , 159.44 , 227.38 , 377 , 391 , 345 , 27.14 , 101007.90 , 26.43
36883 , 5.23 , 4.51 , 14.70 , 5.67 , 6.53 , 5.11 , -0.43 , -2.01 , 9.58 , -0.03 , 0.10 , -0.77 , 0.62 , 113.38 , 186.56 , 131.62 , 442 , 470 , 337 , 27.14 , 101007.66 , 26.47
36937 , 5.77 , 7.72 , 12.37 , 7.93 , 8.38 , 2.83 , -2.15 , -0.66 , 9.54 , 0.06 , 0.10 , -0.76 , 0.64 , 176.31 , 218.69 , 40.88 , 618 , 527 , 324 , 27.13 , 101007.48 , 26.52
36986 , 5.15 , 6.32 , 6.38 , 9.26 , 5.18 , -2.44 , -4.11 , 1.14 , 8.82 , 0.20 , 0.09 , -0.75 , 0.63 , 192.50 , 194.19 , -4.12 , 595 , 485 , 292 , 27.13 , 101005.67 , 26.62
37034 , 2.97 , 4.58 , 4.23 , 8.11 , 2.74 , -3.91 , -5.37 , 1.88 , 7.98 , 0.29 , 0.09 , -0.76 , 0.57 , 138.19 , 136.50 , -155.69 , 538 , 358 , 254 , 27.13 , 101005.01 , 26.76
37082 , -0.49 , 0.09 , 2.17 , 5.57 , -1.80 , -5.28 , -6.06 , 1.90 , 7.46 , 0.33 , 0.09 , -0.79 , 0.51 , 121.69 , 69.12 , -167.62 , 396 , 203 , 200 , 27.13 , 101003.56 , 26.80
37130 , -1.93 , -1.26 , 3.09 , 4.62 , -3.27 , -3.91 , -6.56 , 2.00 , 7.00 , 0.37 , 0.08 , -0.81 , 0.45 , 130.19 , 31.00 , -76.50 , 313 , 112 , 78 , 27.13 , 101002.97 , 26.92
37178 , -2.29 , -0.10 , 3.51 , 4.08 , -2.92 , -3.37 , -6.38 , 2.81 , 6.88 , 0.39 , 0.02 , -0.82 , 0.42 , 171.38 , -85.56 , 6.81 , 262 , 234 , 191 , 27.13 , 101002.05 , 26.92
37227 , -3.62 , 0.99 , 5.28 , 2.98 , -3.16 , -1.32 , -5.97 , 2.94 , 7.19 , 0.36 , -0.01 , -0.84 , 0.39 , 2.25 , -88.94 , -112.44 , 62 , 0 , 2 , 27.13 , 101001.16 , 27.03
37283 , -3.43 , 0.47 , 7.20 , 2.19 , -1.90 , -0.46 , -5.62 , 2.37 , 7.67 , 0.33 , -0.01 , -0.88 , 0.34 , 52.31 , -111.50 , -134.38 , 219 , 42 , 95 , 27.12 , 100999.95 , 27.05
37330 , -2.97 , -0.29 , 8.90 , 2.13 , -2.60 , 0.85 , -5.11 , 2.31 , 8.04 , 0.30 , -0.04 , -0.91 , 0.28 , 79.69 , -119.56 , -143.75 , 202 , 69 , 122 , 27.13 , 100999.71 , 27.12
37378 , -1.62 , -0.75 , 7.61 , 2.91 , -3.06 , -0.76 , -4.54 , 2.31 , 8.37 , 0.26 , -0.07 , -0.94 , 0.21 , 103.56 , -126.62 , -104.44 , 201 , 81 , 103 , 27.13 , 100999.99 , 27.05
37435 , 1.33 , 1.68 , 8.92 , 4.98 , -0.93 , 0.21 , -3.65 , 2.62 , 8.71 , 0.21 , -0.10 , -0.96 , 0.18 , 48.62 , -148.19 , -72.12 , 373 , 151 , 232 , 27.13 , 101000.88 , 27.05
37482 , 2.04 , 0.74 , 9.85 , 4.71 , -2.20 , 0.89 , -2.67 , 2.94 , 8.96 , 0.16 , -0.13 , -0.97 , 0.15 , 20.56 , -155.31 , 3.06 , 231 , 90 , 321 , 27.13 , 101001.31 , 26.98
37529 , -1.89 , -4.11 , 12.00 , -0.45 , -6.78 , 2.67 , -1.43 , 2.67 , 9.32 , 0.09 , -0.13 , -0.98 , 0.12 , -11.38 , -163.25 , -88.50 , 0 , 0 , 60 , 27.13 , 101001.34 , 26.94
37585 , -2.30 , -2.15 , 12.64 , -1.65 , -4.33 , 3.10 , -0.64 , 2.17 , 9.54 , 0.05 , -0.11 , -0.99 , 0.12 , -71.44 , -51.19 , 46.62 , 0 , 0 , 38 , 27.13 , 101002.95 , 26.84
37632 , -2.23 , -2.12 , 9.77 , -1.78 , -4.23 , 0.20 , -0.44 , 2.11 , 9.56 , 0.04 , -0.10 , -0.99 , 0.13 , 45.62 , -2.19 , 16.44 , 30 , 0 , 0 , 27.13 , 101002.80 , 26.86
37680 , 0.68 , -3.26 , 8.68 , 1.91 , -4.39 , 0.56 , -0.73 , 2.02 , 9.56 , 0.05 , -0.10 , -0.98 , 0.14 , -88.81 , 77.44 , 49.31 , 59 , 0 , 104 , 27.14 , 101002.80 , 26.82
37736 , -2.68 , -5.24 , 10.01 , -1.22 , -6.33 , 0.37 , -1.45 , 1.09 , 9.63 , 0.08 , -0.04 , -0.98 , 0.20 , -146.31 , 91.19 , 149.56 , 0 , 0 , 80 , 27.13 , 101003.37 , 26.81
37783 , -2.41 , 2.46 , 17.34 , -1.23 , 1.75 , 7.63 , -1.17 , 0.71 , 9.70 , 0.07 , -0.02 , -0.97 , 0.24 , 28.25 , -55.62 , 85.69 , 8 , 21 , 63 , 27.13 , 101003.66 , 26.79
37831 , -1.01 , 2.20 , 11.63 , 0.49 , 1.20 , 1.99 , -1.51 , 0.99 , 9.63 , 0.09 , -0.03 , -0.96 , 0.26 , 19.94 , 104.75 , 55.00 , 70 , 4 , 0 , 27.14 , 101003.52 , 26.85
37885 , 1.89 , 0.33 , 9.12 , 1.87 , -0.43 , 0.00 , -2.06 , 1.24 , 9.50 , 0.12 , -0.03 , -0.95 , 0.30 , 9.12 , 50.81 , 134.19 , 123 , 42 , 86 , 27.14 , 101002.73 , 26.83
37931 , -2.33 , -1.24 , 7.54 , 0.33 , -2.73 , -1.76 , -2.66 , 1.49 , 9.31 , 0.16 , -0.02 , -0.91 , 0.39 , -44.12 , 175.88 , 266.62 , 0 , 0 , 0 , 27.14 , 101003.05 , 26.84
37980 , -4.66 , -1.32 , 6.86 , -0.44 , -2.60 , -1.33 , -3.48 , 1.59 , 9.02 , 0.20 , 0.02 , -0.86 , 0.48 , -53.44 , 39.38 , 135.12 , 34 , 0 , 0 , 27.14 , 101002.95 , 26.88
38037 , -3.74 , 1.06 , 9.24 , -0.69 , -0.24 , 0.02 , -3.05 , 1.31 , 9.22 , 0.17 , 0.02 , -0.84 , 0.51 , -72.19 , -68.50 , 65.25 , 53 , 47 , 102 , 27.14 , 101002.62 , 26.87
38083 , -3.15 , 0.88 , 10.69 , -0.39 , -0.26 , 1.35 , -2.75 , 1.14 , 9.34 , 0.15 , 0.03 , -0.84 , 0.53 , 1.62 , -0.56 , 3.75 , 0 , 0 , 0 , 27.14 , 101003.77 , 26.78
38131 , -3.38 , 0.37 , 7.48 , -1.57 , -1.33 , -2.87 , -3.05 , 1.44 , 9.20 , 0.17 , 0.02 , -0.84 , 0.52 , 68.44 , 73.75 , -11.56 , 0 , 14 , 55 , 27.14 , 101003.66 , 26.75
38188 , -4.40 , 0.48 , 7.06 , -0.89 , -0.66 , -2.01 , -3.50 , 1.15 , 9.08 , 0.19 , 0.05 , -0.83 , 0.52 , -97.31 , -12.81 , 34.06 , 0 , 44 , 26 , 27.14 , 101003.44 , 26.85
38241 , -2.43 , 1.35 , 11.04 , 0.45 , 0.94 , 1.68 , -2.89 , 0.41 , 9.36 , 0.13 , 0.07 , -0.81 , 0.57 , -179.00 , -101.31 , 103.50 , 21 , 0 , 127 , 27.14 , 101002.97 , 26.80
38286 , -2.46 , -4.85 , 14.60 , -0.59 , -4.00 , 5.01 , -1.86 , -0.85 , 9.58 , 0.05 , 0.09 , -0.79 , 0.61 , -168.81 , -117.75 , 78.75 , 74 , 0 , 16 , 27.14 , 101003.59 , 26.79
38335 , 0.96 , -0.98 , 8.07 , 2.68 , 1.76 , -1.18 , -1.71 , -2.74 , 9.25 , -0.02 , 0.17 , -0.76 , 0.63 , -266.31 , 3.31 , 24.31 , 123 , 178 , 91 , 27.14 , 101004.02 , 26.79
38384 , -1.58 , 0.59 , 9.40 , 0.18 , 3.74 , 0.28 , -1.77 , -3.14 , 9.11 , -0.03 , 0.18 , -0.75 , 0.63 , 82.81 , -98.62 , 17.19 , 0 , 0 , 162 , 27.14 , 101004.55 , 26.71
38432 , -2.52 , -5.25 , 16.77 , -1.77 , -2.47 , 7.40 , -0.61 , -2.92 , 9.33 , -0.07 , 0.14 , -0.76 , 0.63 , -86.56 , -62.50 , -74.56 , 16 , 0 , 134 , 27.14 , 101004.54 , 26.81
38489 , 0.55 , -6.03 , 14.51 , 1.46 , -1.35 , 6.30 , -1.07 , -4.36 , 8.71 , -0.10 , 0.21 , -0.77 , 0.60 , -174.19 , 111.75 , -29.88 , 0 , 0 , 15 , 27.14 , 101002.99 , 26.87
38542 , -2.65 , -6.05 , 7.45 , -0.53 , -1.22 , -0.81 , -2.11 , -4.83 , 8.26 , -0.06 , 0.27 , -0.77 , 0.57 , 8.88 , 202.75 , -42.00 , 0 , 0 , 0 , 27.14 , 101001.81 , 26.93
38587 , -3.27 , -9.12 , 6.11 , -0.30 , -4.75 , -2.14 , -2.97 , -4.37 , 8.25 , -0.00 , 0.28 , -0.79 , 0.54 , 100.75 , 76.44 , -3.38 , 0 , 0 , 0 , 27.14 , 101001.55 , 26.96
38636 , -3.67 , -6.86 , 4.82 , -0.63 , -2.81 , -3.57 , -3.04 , -4.05 , 8.39 , 0.01 , 0.27 , -0.79 , 0.55 , -2.06 , -10.38 , 9.25 , 24 , 0 , 0 , 27.14 , 101001.25 , 27.05
38685 , -2.00 , -8.32 , 5.82 , 1.28 , -4.92 , -2.20 , -2.96 , -3.41 , 8.70 , 0.03 , 0.24 , -0.80 , 0.55 , 137.69 , -31.06 , 13.88 , 39 , 0 , 0 , 27.14 , 101000.77 , 27.03
38734 , -1.18 , -7.05 , 5.26 , 1.63 , -4.28 , -3.71 , -2.80 , -2.70 , 9.00 , 0.04 , 0.20 , -0.80 , 0.57 , 21.88 , -34.25 , 70.25 , 104 , 0 , 0 , 27.14 , 101000.04 , 27.03
38790 , -2.48 , -3.68 , 4.12 , -0.30 , 0.01 , -4.44 , -2.67 , -3.05 , 8.92 , 0.01 , 0.21 , -0.77 , 0.60 , -108.00 , -47.88 , 87.56 , 112 , 158 , 0 , 27.14 , 101000.91 , 27.07
38838 , -2.43 , -1.39 , 3.16 , 0.37 , 1.96 , -5.61 , -2.81 , -3.36 , 8.77 , 0.00 , 0.23 , -0.75 , 0.62 , -41.88 , 7.75 , 46.69 , 0 , 31 , 0 , 27.14 , 100999.77 , 27.11
38886 , -3.33 , -2.27 , 5.84 , -0.73 , 1.27 , -2.91 , -2.59 , -3.54 , 8.76 , -0.02 , 0.23 , -0.74 , 0.63 , -20.06 , -59.38 , 6.81 , 3 , 22 , 0 , 27.14 , 100999.44 , 27.12
38942 , -2.15 , -3.02 , 7.94 , -0.01 , 0.60 , -0.90 , -2.14 , -3.62 , 8.85 , -0.04 , 0.22 , -0.74 , 0.64 , -12.00 , -57.12 , -5.19 , 0 , 0 , 0 , 27.14 , 100999.67 , 27.08
38989 , -1.64 , -5.09 , 6.42 , 0.18 , -1.32 , -2.44 , -1.82 , -3.76 , 8.86 , -0.06 , 0.21 , -0.74 , 0.64 , -24.12 , -24.06 , -10.69 , 10 , 0 , 0 , 27.14 , 101001.08 , 27.00
39037 , -0.95 , -3.99 , 5.86 , 0.56 , 0.05 , -2.93 , -1.51 , -4.05 , 8.80 , -0.08 , 0.21 , -0.73 , 0.64 , -47.75 , -57.50 , 5.19 , 0 , 24 , 0 , 27.14 , 101001.07 , 27.02
39093 , -2.42 , -2.81 , 5.24 , -1.32 , 1.75 , -3.36 , -1.09 , -4.56 , 8.60 , -0.12 , 0.22 , -0.72 , 0.65 , -72.94 , -60.62 , 5.44 , 0 , 73 , 0 , 27.14 , 101001.00 , 27.05
39140 , -3.09 , -2.07 , 4.31 , -2.47 , 2.77 , -4.18 , -0.62 , -4.85 , 8.49 , -0.15 , 0.21 , -0.72 , 0.65 , -27.50 , -59.62 , -3.69 , 17 , 11 , 0 , 27.14 , 101000.23 , 27.08
39188 , 0.91 , -5.33 , 9.30 , 0.81 , -0.34 , 0.86 , 0.10 , -4.98 , 8.44 , -0.18 , 0.19 , -0.71 , 0.65 , -3.12 , -118.06 , -31.25 , 0 , 0 , 116 , 27.14 , 101000.15 , 27.09
39244 , 1.25 , -6.66 , 11.60 , 0.51 , -1.50 , 3.29 , 0.73 , -5.16 , 8.30 , -0.21 , 0.17 , -0.71 , 0.65 , -34.06 , -44.62 , 7.06 , 148 , 0 , 255 , 27.14 , 101001.21 , 26.94
39291 , 7.41 , -13.46 , 18.89 , 5.86 , -8.95 , 10.32 , 1.54 , -4.50 , 8.57 , -0.22 , 0.12 , -0.71 , 0.66 , 145.81 , -177.12 , -4.06 , 249 , 182 , 376 , 27.14 , 101002.23 , 26.91
39339 , 1.14 , -4.55 , 12.02 , -1.12 , 0.10 , 3.70 , 2.27 , -4.65 , 8.32 , -0.26 , 0.09 , -0.67 , 0.69 , -137.56 , -63.69 , 121.00 , 0 , 52 , 0 , 27.14 , 101002.73 , 26.90
39395 , -0.78 , -4.73 , 3.16 , -2.53 , 1.10 , -4.51 , 1.74 , -5.83 , 7.68 , -0.30 , 0.14 , -0.64 , 0.70 , -76.19 , 47.88 , 48.38 , 0 , 0 , 0 , 27.14 , 101002.82 , 26.91
39441 , 1.42 , -6.35 , 9.09 , -0.32 , -0.70 , 1.28 , 1.75 , -5.65 , 7.81 , -0.29 , 0.14 , -0.64 , 0.70 , 59.19 , -25.62 , -13.69 , 1 , 14 , 29 , 27.14 , 101001.78 , 26.94
39490 , 1.98 , -5.28 , 8.53 , 0.12 , 0.17 , 0.60 , 1.85 , -5.46 , 7.93 , -0.28 , 0.12 , -0.64 , 0.70 , -0.19 , 10.19 , -3.06 , 0 , 0 , 6 , 27.14 , 101001.88 , 26.95
39546 , 1.57 , -6.62 , 7.41 , -0.17 , -1.23 , -0.58 , 1.75 , -5.39 , 8.00 , -0.28 , 0.13 , -0.64 , 0.70 , 11.62 , 20.19 , -3.94 , 0 , 0 , 0 , 27.14 , 101002.06 , 26.94
39593 , 0.34 , -5.69 , 7.25 , -1.37 , -0.43 , -0.84 , 1.71 , -5.25 , 8.09 , -0.27 , 0.12 , -0.65 , 0.70 , 26.75 , -1.12 , -6.00 , 0 , 0 , 20 , 27.14 , 101002.55 , 26.88
39640 , 0.94 , -5.93 , 9.43 , -0.78 , -1.15 , 1.05 , 1.73 , -4.78 , 8.38 , -0.25 , 0.10 , -0.65 , 0.71 , 82.25 , 14.69 , -16.25 , 0 , 0 , 7 , 27.14 , 101003.28 , 26.81
39697 , 0.10 , -5.27 , 8.12 , -1.42 , -0.98 , -0.56 , 1.52 , -4.28 , 8.68 , -0.22 , 0.10 , -0.66 , 0.71 , 60.62 , 52.88 , -13.81 , 0 , 0 , 0 , 27.14 , 101003.08 , 26.87
39744 , 0.76 , -4.00 , 8.39 , -0.34 , -0.81 , -0.81 , 1.10 , -3.19 , 9.20 , -0.16 , 0.07 , -0.68 , 0.71 , 188.38 , 64.50 , -36.88 , 0 , 13 , 0 , 27.14 , 101002.43 , 26.89
39791 , -0.15 , -1.34 , 10.57 , -0.84 , 0.00 , 0.88 , 0.69 , -1.33 , 9.68 , -0.07 , 0.02 , -0.70 , 0.71 , 290.94 , 72.62 , -31.12 , 35 , 0 , 19 , 27.14 , 101002.34 , 26.98
39846 , 0.22 , -1.05 , 12.39 , -0.29 , -1.16 , 2.16 , -0.14 , 1.37 , 9.70 , 0.06 , -0.04 , -0.70 , 0.71 , 264.69 , 92.50 , 24.56 , 40 , 32 , 53 , 27.14 , 101002.27 , 26.89
39892 , -0.86 , 1.11 , 9.24 , -0.43 , -0.93 , -0.33 , -0.42 , 2.04 , 9.58 , 0.09 , -0.06 , -0.69 , 0.71 , 4.00 , 3.38 , 2.50 , 0 , 0 , 2 , 27.14 , 101001.70 , 26.95
39941 , -0.56 , 0.57 , 9.36 , -0.12 , -1.45 , -0.26 , -0.49 , 1.94 , 9.59 , 0.09 , -0.05 , -0.69 , 0.72 , -1.12 , 27.31 , 9.75 , 0 , 0 , 0 , 27.14 , 101002.45 , 26.87
39997 , -1.68 , 1.26 , 9.25 , -0.93 , -0.73 , -0.31 , -0.75 , 1.99 , 9.57 , 0.10 , -0.05 , -0.71 , 0.70 , -12.00 , 25.62 , -19.12 , 0 , 0 , 0 , 27.14 , 101003.41 , 26.79
40043 , -1.33 , 0.25 , 9.79 , -0.30 , -1.58 , 0.21 , -1.02 , 1.84 , 9.57 , 0.10 , -0.03 , -0.73 , 0.67 , -16.88 , 30.06 , -24.50 , 0 , 0 , 4 , 27.14 , 101003.02 , 26.84
40092 , -1.38 , 0.17 , 9.79 , 0.13 , -1.27 , -0.26 , -1.33 , 1.40 , 9.61 , 0.10 , -0.01 , -0.75 , 0.65 , -70.62 , 34.44 , -52.94 , 3 , 0 , 0 , 27.14 , 101003.38 , 26.83
40148 , -1.26 , -0.58 , 8.39 , 0.58 , -1.79 , -1.16 , -1.85 , 1.21 , 9.55 , 0.11 , 0.01 , -0.78 , 0.62 , 11.62 , 79.00 , -56.06 , 0 , 0 , 48 , 27.14 , 101003.59 , 26.81
40204 , -4.94 , 0.42 , 11.29 , -2.47 , -0.67 , 1.86 , -2.47 , 1.09 , 9.42 , 0.14 , 0.03 , -0.80 , 0.59 , -45.88 , 51.44 , -35.62 , 0 , 23 , 0 , 27.14 , 101002.79 , 26.99
40256 , -2.82 , -1.31 , 7.00 , -0.14 , -0.31 , -2.37 , -2.68 , -0.99 , 9.37 , 0.08 , 0.14 , -0.82 , 0.55 , -219.06 , 49.75 , -117.25 , 0 , 0 , 6 , 27.14 , 101001.35 , 26.91
40309 , -4.06 , -3.59 , 9.32 , -1.00 , -1.26 , 0.30 , -3.05 , -2.33 , 9.01 , 0.07 , 0.19 , -0.84 , 0.51 , -37.81 , 46.44 , -68.75 , 0 , 0 , 0 , 27.15 , 101001.77 , 26.94
40355 , -3.49 , -3.38 , 7.70 , -0.33 , -0.48 , -1.11 , -3.15 , -2.89 , 8.82 , 0.07 , 0.21 , -0.84 , 0.49 , -47.44 , 16.19 , -54.75 , 0 , 42 , 0 , 27.15 , 101002.03 , 26.92
40403 , -3.56 , -0.92 , 6.10 , -0.57 , 1.85 , -2.81 , -2.89 , -2.62 , 8.99 , 0.07 , 0.19 , -0.86 , 0.46 , 103.88 , -63.75 , -1.00 , 8 , 34 , 0 , 27.16 , 101001.48 , 26.94
40457 , -1.10 , -1.53 , 7.26 , 1.15 , 0.52 , -2.05 , -2.25 , -2.06 , 9.31 , 0.04 , 0.14 , -0.87 , 0.47 , 98.25 , -160.94 , 30.88 , 0 , 44 , 95 , 27.15 , 101001.14 , 26.96
40505 , -2.75 , 0.90 , 13.22 , -2.01 , 3.13 , 2.86 , -1.22 , -0.44 , 9.71 , 0.04 , 0.05 , -0.87 , 0.50 , 172.50 , -15.06 , 53.75 , 0 , 25 , 30 , 27.15 , 101002.15 , 26.91
40552 , -2.20 , 0.70 , 10.90 , -0.71 , 0.12 , 1.22 , -1.49 , 0.58 , 9.67 , 0.08 , 0.01 , -0.87 , 0.49 , 113.44 , 44.62 , -37.88 , 15 , 0 , 22 , 27.15 , 101002.64 , 26.86
40607 , 0.11 , 0.65 , 9.04 , 1.94 , -0.57 , -0.50 , -1.83 , 1.23 , 9.55 , 0.11 , -0.01 , -0.87 , 0.48 , 70.94 , 19.69 , -30.25 , 0 , 18 , 0 , 27.15 , 101002.71 , 26.87
40656 , -3.28 , 1.48 , 8.14 , -1.52 , -0.17 , -1.35 , -1.75 , 1.66 , 9.50 , 0.12 , -0.04 , -0.88 , 0.45 , 46.56 , -45.94 , -81.62 , 0 , 0 , 0 , 27.15 , 101003.10 , 26.84
40705 , -1.36 , -1.88 , 9.06 , -0.42 , -3.68 , 0.70 , -0.93 , 1.71 , 9.60 , 0.08 , -0.06 , -0.91 , 0.41 , 32.50 , -180.19 , -97.69 , 0 , 0 , 42 , 27.15 , 101002.93 , 26.76
40759 , -1.80 , -0.01 , 9.74 , -1.30 , -1.50 , 0.06 , -0.51 , 1.45 , 9.68 , 0.05 , -0.06 , -0.92 , 0.38 , -26.75 , -3.06 , -46.44 , 0 , 0 , 20 , 27.15 , 101004.92 , 26.66
40807 , -2.21 , -1.01 , 10.76 , -1.66 , -2.26 , 1.05 , -0.55 , 1.25 , 9.71 , 0.05 , -0.05 , -0.93 , 0.36 , -34.88 , -5.19 , -55.56 , 0 , 0 , 16 , 27.15 , 101004.95 , 26.68
40856 , -0.37 , -1.54 , 10.14 , 0.45 , -2.61 , 0.47 , -0.67 , 1.04 , 9.72 , 0.05 , -0.04 , -0.94 , 0.34 , 3.50 , 16.88 , -34.81 , 12 , 0 , 16 , 27.15 , 101005.01 , 26.73
40911 , -0.20 , -1.23 , 10.08 , 0.63 , -2.46 , 0.39 , -0.84 , 1.22 , 9.69 , 0.06 , -0.04 , -0.94 , 0.34 , 14.50 , 19.88 , 3.25 , 4 , 0 , 0 , 27.14 , 101004.47 , 26.71
40958 , -0.93 , 0.43 , 8.52 , 0.00 , -0.64 , -1.17 , -0.93 , 1.07 , 9.70 , 0.06 , -0.04 , -0.94 , 0.34 , -34.44 , 8.31 , -0.56 , 0 , 0 , 0 , 27.14 , 101004.41 , 26.73
41007 , -1.10 , -0.48 , 8.57 , -0.15 , -1.33 , -1.14 , -0.92 , 0.79 , 9.73 , 0.06 , -0.02 , -0.94 , 0.34 , -26.62 , -18.06 , -19.75 , 0 , 0 , 14 , 27.15 , 101003.91 , 26.77
41061 , -1.63 , -1.10 , 10.76 , -0.88 , -1.82 , 1.01 , -0.71 , 0.74 , 9.75 , 0.05 , -0.02 , -0.94 , 0.33 , 13.69 , -24.06 , -2.38 , 0 , 0 , 79 , 27.14 , 101003.23 , 26.85
41109 , -1.65 , -0.76 , 12.17 , -0.91 , -1.69 , 2.43 , -0.74 , 0.93 , 9.73 , 0.05 , -0.03 , -0.94 , 0.33 , 10.75 , 37.75 , 5.69 , 4 , 0 , 0 , 27.15 , 101002.49 , 26.89
41157 , -0.61 , 0.58 , 7.84 , 0.44 , -0.39 , -1.85 , -1.12 , 0.98 , 9.69 , 0.07 , -0.03 , -0.94 , 0.34 , 3.12 , 40.31 , 5.50 , 25 , 0 , 0 , 27.15 , 101002.02 , 26.93
41211 , 0.05 , 0.62 , 7.11 , 1.09 , -0.15 , -2.60 , -1.03 , 0.78 , 9.71 , 0.06 , -0.02 , -0.94 , 0.33 , -36.50 , -57.56 , 6.25 , 36 , 46 , 48 , 27.15 , 101002.57 , 26.84
41258 , -1.34 , 0.29 , 9.57 , -0.66 , -0.27 , -0.19 , -0.65 , 0.54 , 9.76 , 0.04 , -0.02 , -0.95 , 0.31 , -14.12 , -15.00 , -20.12 , 0 , 0 , 0 , 27.15 , 101003.01 , 26.84
41303 , -1.83 , -1.26 , 9.71 , -1.26 , -1.66 , -0.06 , -0.57 , 0.39 , 9.78 , 0.03 , -0.01 , -0.95 , 0.30 , -35.88 , -16.88 , -35.19 , 0 , 0 , 0 , 27.15 , 101003.68 , 26.83
41360 , -1.21 , -2.31 , 9.00 , -0.76 , -2.33 , -0.78 , -0.44 , 0.02 , 9.79 , 0.02 , 0.01 , -0.96 , 0.28 , -29.81 , -13.12 , -16.94 , 0 , 0 , 12 , 27.15 , 101003.62 , 26.81
41408 , -1.67 , -0.89 , 10.31 , -1.31 , -0.90 , 0.51 , -0.34 , 0.01 , 9.80 , 0.02 , 0.00 , -0.96 , 0.26 , 2.12 , -9.81 , 6.25 , 0 , 0 , 27 , 27.15 , 101002.98 , 26.85
41453 , -1.30 , -3.15 , 11.18 , -1.05 , -2.98 , 1.37 , -0.24 , -0.17 , 9.80 , 0.01 , 0.01 , -0.97 , 0.26 , -48.19 , -17.56 , -32.00 , 0 , 0 , 24 , 27.15 , 101003.22 , 26.86
41511 , -1.22 , -3.24 , 10.68 , -1.14 , -2.62 , 0.90 , -0.08 , -0.62 , 9.78 , -0.00 , 0.03 , -0.97 , 0.24 , -46.44 , -21.50 , -16.12 , 0 , 0 , 26 , 27.15 , 101002.28 , 26.86
41558 , -0.93 , -3.85 , 10.96 , -1.05 , -3.28 , 1.17 , 0.11 , -0.56 , 9.78 , -0.01 , 0.03 , -0.97 , 0.23 , 55.25 , -17.81 , -8.50 , 0 , 0 , 44 , 27.15 , 101002.38 , 26.90
41603 , -1.03 , -4.87 , 12.04 , -1.30 , -4.70 , 2.24 , 0.27 , -0.16 , 9.80 , -0.02 , 0.01 , -0.98 , 0.22 , 28.94 , -20.25 , -1.56 , 0 , 0 , 5 , 27.15 , 101002.92 , 26.89
41657 , -0.10 , -5.66 , 9.71 , -0.47 , -5.39 , -0.08 , 0.37 , -0.26 , 9.79 , -0.02 , 0.01 , -0.98 , 0.21 , -16.38 , -8.94 , 2.69 , 0 , 0 , 0 , 27.15 , 101002.74 , 26.87
41702 , -0.33 , -3.18 , 7.28 , -0.65 , -3.17 , -2.51 , 0.31 , -0.01 , 9.80 , -0.02 , -0.00 , -0.98 , 0.22 , 64.69 , 15.69 , 58.00 , 0 , 0 , 0 , 27.15 , 101002.66 , 26.87
41751 , -1.03 , -2.47 , 8.74 , -1.38 , -2.84 , -1.26 , 0.33 , 0.28 , 9.79 , -0.01 , -0.02 , -0.97 , 0.23 , -3.25 , -8.94 , 38.25 , 0 , 0 , 0 , 27.15 , 101001.81 , 26.92
41806 , -1.18 , -1.15 , 9.05 , -1.96 , -1.08 , -1.10 , 0.39 , 0.09 , 9.79 , -0.02 , -0.01 , -0.97 , 0.24 , -6.38 , 6.94 , 21.25 , 0 , 0 , 12 , 27.15 , 101002.55 , 26.90
41853 , -2.20 , -1.79 , 10.12 , -2.47 , -1.95 , 0.32 , 0.26 , 0.15 , 9.80 , -0.01 , -0.01 , -0.97 , 0.24 , -2.25 , 18.25 , -8.12 , 0 , 0 , 3 , 27.15 , 101002.74 , 26.86
41901 , -2.93 , -0.85 , 10.33 , -3.01 , -0.64 , 0.91 , 0.06 , 0.17 , 9.80 , -0.00 , -0.01 , -0.97 , 0.24 , 29.38 , 28.69 , 3.06 , 0 , 0 , 19 , 27.15 , 101002.23 , 26.94
41956 , -1.91 , 0.09 , 9.96 , -1.44 , 0.11 , -0.09 , -0.32 , 0.31 , 9.79 , 0.02 , -0.01 , -0.97 , 0.24 , -10.38 , 55.56 , 1.19 , 0 , 36 , 0 , 27.15 , 101002.29 , 26.93
42003 , -1.78 , 1.31 , 9.33 , -1.01 , 1.25 , -0.44 , -0.76 , 0.05 , 9.77 , 0.04 , 0.01 , -0.97 , 0.24 , -36.81 , 57.25 , -12.00 , 0 , 28 , 0 , 27.15 , 101001.53 , 26.97
